32.0559	131
32.0761	123
32.0963	125
32.1165	156
32.1367	141
32.1569	139
32.1771	121
32.1973	126
32.2175	114
32.2377	144
32.2579	125
32.2781	135
32.2982	144
32.3184	109
32.3386	123
32.3588	121
32.379	127
32.3992	98
32.4194	120
32.4396	103
32.4598	127
32.48	104
32.5002	106
32.5204	119
32.5406	103
32.5608	124
32.581	125
32.6012	120
32.6214	107
32.6416	118
32.6618	107
32.682	130
32.7022	104
32.7224	100
32.7426	128
32.7628	131
32.783	123
32.8032	125
32.8234	156
32.8435	141
32.8637	139
32.8839	121
32.9041	126
32.9243	114
32.9445	80
32.9647	99
32.9849	100
33.0051	89
33.0253	106
33.0455	87
33.0657	90
33.0859	124
33.1061	85
33.1263	87
33.1465	94
33.1667	106
33.1869	113
33.2071	91
33.2273	94
33.2475	104
33.2677	80
33.2879	90
33.3081	77
33.3283	97
33.3485	84
33.3687	102
33.3888	80
33.409	87
33.4292	72
33.4494	90
33.4696	65
33.4898	83
33.51	81
33.5302	70
33.5504	80
33.5706	68
33.5908	82
33.611	71
33.6312	78
33.6514	80
33.6716	80
33.6918	91
33.712	69
33.7322	83
33.7524	74
33.7726	95
33.7928	100
33.813	94
33.8332	89
33.8534	103
33.8736	106
33.8938	88
33.914	89
33.9342	106
33.9543	95
33.9745	92
33.9947	109
34.0149	106
34.0351	80
34.0553	91
34.0755	69
34.0957	83
34.1159	74
34.1361	95
34.1563	100
34.1765	94
34.1967	89
34.2169	103
34.2371	106
34.2573	80
34.2775	91
34.2977	69
34.3179	83
34.3381	74
34.3583	95
34.3785	100
34.3987	94
34.4189	89
34.4391	103
34.4593	106
34.4795	88
34.4996	89
34.5198	106
34.54	95
34.5602	92
34.5804	80
34.6006	91
34.6208	69
34.641	83
34.6612	74
34.6814	95
34.7016	100
34.7218	94
34.742	89
34.7622	103
34.7824	80
34.8026	91
34.8228	69
34.843	83
34.8632	74
34.8834	95
34.9036	100
34.9238	94
34.944	89
34.9642	103
34.9844	106
35.0046	88
35.0248	89
35.0449	106
35.0651	95
35.0853	92
35.1055	109
35.1257	176
35.1459	145
35.1661	99
35.1863	114
35.2065	103
35.2267	101
35.2469	88
35.2671	88
35.2873	81
35.3075	77
35.3277	114
35.3479	178
35.3681	167
35.3883	141
35.4085	131
35.4287	137
35.4489	145
35.4691	131
35.4893	108
35.5095	96
35.5297	95
35.5499	90
35.5701	102
35.5903	87
35.6104	77
35.6306	92
35.6508	78
35.671	86
35.6912	81
35.7114	96
35.7316	79
35.7518	99
35.772	99
35.7922	72
35.8124	73
35.8326	102
35.8528	106
35.873	97
35.8932	103
35.9134	92
35.9336	73
35.9538	79
35.974	88
35.9942	85
36.0144	83
36.0346	85
36.0548	100
36.075	85
36.0952	74
36.1154	94
36.1356	71
36.1557	89
36.1759	96
36.1961	88
36.2163	102
36.2365	98
36.2567	110
36.2769	77
36.2971	105
36.3173	107
36.3375	86
36.3577	100
36.3779	89
36.3981	89
36.4183	99
36.4385	92
36.4587	111
36.4789	110
36.4991	100
36.5193	124
36.5395	104
36.5597	103
36.5799	105
36.6001	98
36.6203	119
36.6405	114
36.6607	106
36.6809	117
36.701	113
36.7212	109
36.7414	117
36.7616	108
36.7818	122
36.802	113
36.8222	139
36.8424	125
36.8626	120
36.8828	137
36.903	130
36.9232	136
36.9434	145
36.9636	149
36.9838	152
37.004	155
37.0242	148
37.0444	166
37.0646	205
37.0848	214
37.105	194
37.1252	193
37.1454	238
37.1656	229
37.1858	249
37.206	272
37.2262	271
37.2464	304
37.2665	346
37.2867	371
37.3069	432
37.3271	515
37.3473	547
37.3675	610
37.3877	506
37.4079	415
37.4281	432
37.4483	393
37.4685	364
37.4887	312
37.5089	276
37.5291	271
37.5493	254
37.5695	239
37.5897	226
37.6099	225
37.6301	218
37.6503	209
37.6705	187
37.6907	236
37.7109	218
37.7311	230
37.7513	212
37.7715	244
37.7917	224
37.8118	223
37.832	241
37.8522	218
37.8724	252
37.8926	236
37.9128	262
37.933	289
37.9532	298
37.9734	323
37.9936	416
38.0138	427
38.034	536
38.0542	594
38.0744	667
38.0946	739
38.1148	882
38.135	790
38.1552	660
38.1754	677
38.1956	590
38.2158	584
38.236	506
38.2562	465
38.2764	355
38.2966	354
38.3168	334
38.337	286
38.3571	291
38.3773	284
38.3975	308
38.4177	279
38.4379	267
38.4581	266
38.4783	275
38.4985	290
38.5187	323
38.5389	306
38.5591	311
38.5793	301
38.5995	301
38.6197	327
38.6399	301
38.6601	301
38.6803	327
38.7005	325
38.7207	346
38.7409	377
38.7611	394
38.7813	442
38.8015	424
38.8217	471
38.8419	480
38.8621	564
38.8823	542
38.9025	553
38.9226	633
38.9428	591
38.963	709
38.9832	720
39.0034	726
39.0236	835
39.0438	898
39.064	1065
39.0842	1225
39.1044	1298
39.1246	1407
39.1448	1720
39.165	2094
39.1852	3042
39.2054	5182
39.2256	17623
39.2458	20669
39.266	36119
39.2862	53658
39.3064	33694
39.3266	15353
39.3468	12866
39.367	10688
39.3872	8394
39.4074	8141
39.4276	8246
39.4478	6191
39.4679	4063
39.4881	2513
39.5083	1709
39.5285	1265
39.5487	1084
39.5689	940
39.5891	848
39.6093	750
39.6295	666
39.6497	638
39.6699	590
39.6901	583
39.7103	527
39.7305	494
39.7507	483
39.7709	450
39.7911	395
39.8113	386
39.8315	388
39.8517	393
39.8719	334
39.8921	344
39.9123	342
39.9325	335
39.9527	303
39.9729	323
39.9931	298
40.0132	302
40.0334	302
40.0536	271
40.0738	298
40.094	281
40.1142	277
40.1344	494
40.1546	483
40.1748	450
40.195	395
40.2152	386
40.2354	388
40.2556	393
40.2758	334
40.296	344
40.3162	342
40.3364	335
40.3566	303
40.3768	323
40.397	298
40.4172	302
40.4374	302
40.4576	271
40.4778	298
40.498	281
40.5182	277
40.5384	248
40.5585	281
40.5787	262
40.5989	227
40.6191	247
40.6393	242
40.6595	238
40.6797	267
40.6999	238
40.7201	254
40.7403	216
40.7605	251
40.7807	215
40.8009	232
40.8211	236
40.8413	209
40.8615	218
40.8817	213
40.9019	234
40.9221	243
40.9423	239
40.9625	221
40.9827	217
41.0029	237
41.0231	213
41.0433	250
41.0635	190
41.0837	187
41.1039	202
41.124	193
41.1442	173
41.1644	167
41.1846	195
41.2048	141
41.225	182
41.2452	165
41.2654	177
41.2856	176
41.3058	178
41.326	172
41.3462	175
41.3664	172
41.3866	183
41.4068	155
41.427	140
41.4472	157
41.4674	147
41.4876	163
41.5078	162
41.528	150
41.5482	175
41.5684	144
41.5886	149
41.6088	187
41.629	168
41.6492	167
41.6693	181
41.6895	171
41.7097	174
41.7299	188
41.7501	142
41.7703	146
41.7905	168
41.8107	159
41.8309	167
41.8511	173
41.8713	165
41.8915	156
41.9117	145
41.9319	173
41.9521	152
41.9723	176
41.9925	170
42.0127	160
42.0329	179
42.0531	148
42.0733	167
42.0935	175
42.1137	152
42.1339	148
42.1541	119
42.1743	138
42.1945	120
42.2146	114
42.2348	114
42.255	109
42.2752	118
42.2954	113
42.3156	118
42.3358	113
42.356	121
42.3762	116
42.3964	103
42.4166	99
42.4368	87
42.457	106
42.4772	90
42.4974	99
42.5176	111
42.5378	101
42.558	113
42.5782	110
42.5984	113
42.6186	144
42.6388	153
42.659	152
42.6792	192
42.6994	219
42.7196	253
42.7398	335
42.76	386
42.7801	418
42.8003	522
42.8205	534
42.8407	423
42.8609	388
42.8811	348
42.9013	326
42.9215	324
42.9417	265
42.9619	218
42.9821	175
43.0023	141
43.0225	129
43.0427	145
43.0629	119
43.0831	110
43.1033	87
43.1235	93
43.1437	112
43.1639	114
43.1841	101
43.2043	86
43.2245	96
43.2447	99
43.2649	94
43.2851	101
43.3053	68
43.3254	105
43.3456	97
43.3658	69
43.386	96
43.4062	92
43.4264	88
43.4466	82
43.4668	98
43.487	96
43.5072	93
43.5274	103
43.5476	104
43.5678	94
43.588	114
43.6082	139
43.6284	117
43.6486	145
43.6688	158
43.689	169
43.7092	155
43.7294	148
43.7496	135
43.7698	125
43.79	118
43.8102	104
43.8304	129
43.8506	105
43.8707	100
43.8909	89
43.9111	108
43.9313	90
43.9515	82
43.9717	97
43.9919	101
44.0121	80
44.0323	76
44.0525	91
44.0727	96
44.0929	112
44.1131	99
44.1333	107
44.1535	107
44.1737	131
44.1939	169
44.2141	339
44.2343	472
44.2545	359
44.2747	286
44.2949	361
44.3151	564
44.3353	626
44.3555	420
44.3757	273
44.3959	423
44.4161	567
44.4362	557
44.4564	402
44.4766	311
44.4968	345
44.517	345
44.5372	255
44.5574	154
44.5776	147
44.5978	106
44.618	110
44.6382	111
44.6584	105
44.6786	92
44.6988	100
44.719	94
44.7392	83
44.7594	70
44.7796	86
44.7998	76
44.82	86
44.8402	108
44.8604	96
44.8806	114
44.9008	75
44.921	94
44.9412	100
44.9614	102
44.9815	95
45.0017	114
45.0219	72
45.0421	87
45.0623	103
45.0825	98
45.1027	89
45.1229	81
45.1431	96
45.1633	90
45.1835	92
45.2037	93
45.2239	96
45.2441	94
45.2643	116
45.2845	91
45.3047	93
45.3249	97
45.3451	99
45.3653	108
45.3855	93
45.4057	96
45.4259	80
45.4461	108
45.4663	114
45.4865	75
45.5067	93
45.5268	98
45.547	100
45.5672	91
45.5874	104
45.6076	102
45.6278	85
45.648	109
45.6682	96
45.6884	104
45.7086	119
45.7288	92
45.749	99
45.7692	101
45.7894	122
45.8096	101
45.8298	112
45.85	114
45.8702	94
45.8904	113
45.9106	127
45.9308	106
45.951	112
45.9712	116
45.9914	108
46.0116	114
46.0318	111
46.052	107
46.0722	114
46.0923	120
46.1125	94
46.1327	133
46.1529	116
46.1731	126
46.1933	117
46.2135	132
46.2337	127
46.2539	161
46.2741	160
46.2943	132
46.3145	145
46.3347	133
46.3549	168
46.3751	145
46.3953	155
46.4155	148
46.4357	160
46.4559	143
46.4761	176
46.4963	163
46.5165	144
46.5367	134
46.5569	149
46.5771	156
46.5973	134
46.6175	128
46.6376	151
46.6578	164
46.678	170
46.6982	157
46.7184	145
46.7386	162
46.7588	172
46.779	193
46.7992	144
46.8194	190
46.8396	165
46.8598	184
46.88	197
46.9002	201
46.9204	226
46.9406	241
46.9608	225
46.981	224
47.0012	196
47.0214	221
47.0416	239
47.0618	233
47.082	258
47.1022	276
47.1224	254
47.1426	292
47.1628	281
47.1829	270
47.2031	342
47.2233	319
47.2435	318
47.2637	280
47.2839	327
47.3041	310
47.3243	270
47.3445	282
47.3647	275
47.3849	251
47.4051	244
47.4253	268
47.4455	271
47.4657	248
47.4859	134
47.5061	128
47.5263	151
47.5465	164
47.5667	170
47.5869	157
47.6071	145
47.6273	162
47.6475	172
47.6677	193
47.6879	144
47.7081	190
47.7283	165
47.7484	184
47.7686	197
47.7888	201
47.809	226
47.8292	241
47.8494	225
47.8696	224
47.8898	196
47.91	221
47.9302	239
47.9504	233
47.9706	258
47.9908	276
48.011	254
48.0312	292
48.0514	281
48.0716	270
48.0918	342
48.112	319
48.1322	318
48.1524	509
48.1726	319
48.1928	318
48.213	509
48.2332	491
48.2534	435
48.2736	470
48.2937	455
48.3139	464
48.3341	477
48.3543	463
48.3745	448
48.3947	451
48.4149	482
48.4351	488
48.4553	544
48.4755	569
48.4957	545
48.5159	515
48.5361	536
48.5563	500
48.5765	522
48.5967	542
48.6169	533
48.6371	550
48.6573	515
48.6775	588
48.6977	561
48.7179	506
48.7381	582
48.7583	552
48.7785	611
48.7987	635
48.8189	656
48.839	643
48.8592	676
48.8794	743
48.8996	738
48.9198	821
48.94	885
48.9602	918
48.9804	1027
49.0006	1119
49.0208	1090
49.041	1211
49.0612	1288
49.0814	1390
49.1016	1475
49.1218	1561
49.142	1757
49.1622	1928
49.1824	2230
49.2026	2452
49.2228	2567
49.243	2795
49.2632	3033
49.2834	3352
49.3036	3779
49.3238	4460
49.344	5563
49.3642	7877
49.3844	14899
49.4045	37649
49.4247	49778
49.4449	75105
49.4651	79761
49.4853	59300
49.5055	38579
49.5257	26384
49.5459	27762
49.5661	12320
49.5863	6689
49.6065	4626
49.6267	3620
49.6469	3171
49.6671	2695
49.6873	2517
49.7075	2285
49.7277	2018
49.7479	1799
49.7681	1496
49.7883	1451
49.8085	1419
49.8287	1330
49.8489	1241
49.8691	1054
49.8893	985
49.9095	960
49.9297	883
49.9498	836
49.97	865
49.9902	822
50.0104	729
50.0306	749
50.0508	768
50.071	721
50.0912	703
50.1114	661
50.1316	692
50.1518	657
50.172	617
50.1922	603
50.2124	630
50.2326	609
50.2528	583
50.273	589
50.2932	570
50.3134	556
50.3336	547
50.3538	553
50.374	528
50.3942	575
50.4144	495
50.4346	489
50.4548	477
50.475	475
50.4951	473
50.5153	446
50.5355	498
50.5557	442
50.5759	464
50.5961	458
50.6163	410
